resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-12-22,local-authority-eng:BRA,15/01103/OUT,"Universal Garage, The Street, Hatfield Peverel",https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,yes,not owned by a public authority,permissioned,outline planning permission,,51.776791,0.598066,0.22,,,2017-12-22,,". Demolish workshop and vehicle sales buildings, cease vehicle sales use and erection of 7 no. two storey terrace dwellings and 2 no. detached dwellings, formation of new vehicular access on the The Street, layout parking spaces and form private amenity areas.",4d3d9f776e2d89c7c820cbf06474e1788492ab73a48dab5e324978870e73c5cb,Braintree District Council
2018-05-22,2017-12-22,local-authority-eng:BRA,15/01498/FUL,Grangewood Centre 10-12 High Street,https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,yes,not owned by a public authority,permissioned,full planning permission,,51.833492,0.697918,0.95,,,2017-12-22,,". Demolition of existing Grangewood Centre and erection of 25 no. dwellings including minor access road, garages, parking courts and private amenity space",4d3d9f776e2d89c7c820cbf06474e1788492ab73a48dab5e324978870e73c5cb,Braintree District Council
2018-05-22,2017-12-22,local-authority-eng:BRA,16/00418/FUL,"Units 1 and 2 Tey Grove, Gt Domseys Farm, Domsey Chase, Feering",https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,yes,not owned by a public authority,permissioned,full planning permission,,51.862368,0.740376,0.26,,,2017-12-22,,. Proposed alterations and landscaping following approval under ref 13/00005/COUPA that allowed for the conversion of vacant office building to residential use comprising 11 no. dwellings,4d3d9f776e2d89c7c820cbf06474e1788492ab73a48dab5e324978870e73c5cb,Braintree District Council
2018-05-22,2017-12-22,local-authority-eng:BRA,16/00661/FUL,"Garage Site, Lancaster Way, Braintree",https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,yes,not owned by a public authority,permissioned,full planning permission,,51.886136,0.543869,0.14,,,2017-12-22,,. Demolition of existing garages and erection of 7 no. apartments contained within one block,4d3d9f776e2d89c7c820cbf06474e1788492ab73a48dab5e324978870e73c5cb,Braintree District Council
2018-05-22,2017-12-22,local-authority-eng:BRA,16/00850/FUL,"Former Courtauld Boiler Building Factory, Lane West, Halstead",https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,yes,not owned by a public authority,permissioned,full planning permission,,51.941767,0.637769,0.3,,,2017-12-22,,". Change of use of existing former Courtauld boiler buildings to create 22 flats together with commercial storage, landscaping and car parking",4d3d9f776e2d89c7c820cbf06474e1788492ab73a48dab5e324978870e73c5cb,Braintree District Council
2018-05-22,2017-12-22,local-authority-eng:BRA,16/01227/FUL,"Cullen Mill Phase 2, 49 Braintree Road, Witham",https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,yes,not owned by a public authority,permissioned,full planning permission,,51.807131,0.638139,0.06,,,2017-12-22,,. Change of use from B1 to C3 creating 9 no. 2 bedroom flats,4d3d9f776e2d89c7c820cbf06474e1788492ab73a48dab5e324978870e73c5cb,Braintree District Council
2018-05-22,2017-12-22,local-authority-eng:BRA,16/01452/FUL,"81-83 High Street, Braintree",https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,yes,not owned by a public authority,permissioned,full planning permission,,51.877919,0.549144,0.06,,,2017-12-22,,". Conversion of existing public house to form 10no. self contained units with ground floor formed to create a flexible use of A1, A2, A3, A4, A5 and D1, including part 2nd floor rear extension",4d3d9f776e2d89c7c820cbf06474e1788492ab73a48dab5e324978870e73c5cb,Braintree District Council
2018-05-22,2017-12-22,local-authority-eng:BRA,16/01470/FUL,"Bardfield Centre, Braintree Road, Great Bardfield",https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,yes,not owned by a public authority,permissioned,full planning permission,,51.944817,0.439289,0.41,,,2017-12-22,,". The conversion of existing commercial buildings to form 8 no. residential units with associated landscaping, creation of vehicular access and demolition of Unit 13 and a storage building to facilitate amended car parking provision",4d3d9f776e2d89c7c820cbf06474e1788492ab73a48dab5e324978870e73c5cb,Braintree District Council
2018-05-22,2017-12-22,local-authority-eng:BRA,16/01525/OUT,"4 Helions Road, Steeple Bumpstead",https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,yes,not owned by a public authority,permissioned,outline planning permission,,52.041388,0.440652,0.84,,,2017-12-22,,. Application for outline planning permission with all matters reserved - redevelopment of an agricultural machinery depot to residential development of 9no. three bedroom dwellings with associated works,4d3d9f776e2d89c7c820cbf06474e1788492ab73a48dab5e324978870e73c5cb,Braintree District Council
2018-05-22,2017-12-22,local-authority-eng:BRA,16/01973/FUL,"Land rear of 3 Market Hill, Halstead",https://braintree.maps.arcgis.com/apps/webappviewer/index.html?id=2cb158cfa90841e5be176e0ddbea3865,yes,not owned by a public authority,permissioned,full planning permission,,51.945317,0.639069,0.1,,,2017-12-22,,". Mixed use development comprising 6 residential units and commercial space. The works are for the erection of 1 detached dwellinghouse, the conversion of the existing workshop into an apartment and converting the existing building at 3 Market Hill to 4 flats and the change of use of the ground floor from A1 use to A4 use to become a wine bar / restaurant.",4d3d9f776e2d89c7c820cbf06474e1788492ab73a48dab5e324978870e73c5cb,Braintree District Council
