resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-09-30,local-authority-eng:BDF,02/01920/OUT,RAF Cardington and adjoining land Shortstown,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,,permissioned,outline planning permission,,52.113092,-0.426353,45.76,250,250,2017-09-30,,. Redevelopment of redundant former RAF station and adjoining land for mixed residential commercial community and open space purposes including erection of new school and realignment of A600 (250 units still to be completed).,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,05/00598/FUL,Telecom House 25 to 27 St John's Street Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,,permissioned,full planning permission,,52.131427,-0.466061,0.24,44,44,2017-09-30,,. Conversion and change of use of offices to form flats (44 residential units still to be completed).,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,10/02130/EXT,H3 rear of Austin Canons Bedford Road Kempston,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,,permissioned,full planning permission,,52.126712,-0.481752,0.51,24,24,2017-09-30,,. Erection of 24 terraced and semi-detached dwellings.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,11/02691/MAF,Brittannia Iron Works Kempston Road Phase E Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,52.128993,-0.475962,3.73,126,126,2017-09-30,,. Erection of 206 residential units forming apartments mezzanine and family 2 3 and 4 bedroom units (126 units still to be completed).,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,13/00501/FUL,1 to 3 Union Street Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,52.140008,-0.474651,0.06,6,6,2017-09-30,,. Change of use and conversion of commercial offices (B1) to residential (C3) to create 6 residential apartments.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,13/00612/MAR,Land at RAF Cardington Phase 2A The Highway Shortstown,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,,permissioned,reserved matters approval,,52.113627,-0.427371,4.01,44,44,2017-09-30,,. Phase 2A erection of 93 dwellings 6xB1 office units access roads parking open space public art landscaping and associated works pursuant to outline permission 02/01920/OUT (44 units still to be completed).,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,13/00829/MAR,Land at RAF Cardington Phase 2B The Highway Shortstown,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,,permissioned,reserved matters approval,,52.11076,-0.427458,4.55,45,45,2017-09-30,,. Phase 2B erection of 128 dwellings access parking open space including pay areas landscaping and associated works pursuant to outline permission 02/01920/OUT (45 units still to be completed).,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,13/01054/MAR,Land at RAF Cardington Phase 2C The Highway Shortstown,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,,permissioned,reserved matters approval,,52.110886,-0.425452,5.43,94,94,2017-09-30,,. Phase 2C erection of 171 dwellings parking open space landscaping and associated works pursuant to outline permission 01/01920/OUT (94 units still to be completed).,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,13/01166/MAF,Land at junction of Alexandra Road and Midland Road Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,52.135822,-0.474282,0.07,12,12,2017-09-30,,. Erection of 12 flats.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,13/01878/MAO,Newnorth Print College Street Kempston,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,outline planning permission,,52.120352,-0.47947,0.51,30,30,2017-09-30,,. Demolition of existing buildings and erection of up to 30 dwellings.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,13/02417/MAF,Former De Montford University site Lansdowne Road Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,50.022599,-6.882196,1.84,152,152,2017-09-30,,. Demolition of existing buildings and erection of 152 dwellings,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,14/00700/MAO,North End Farm 187 Bedford Road Wilstead,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,outline planning permission,,52.093126,-0.465565,0.91,39,39,2017-09-30,,. 39 dwellings within the Wixams new settlement.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,14/01288/MAO,24 Lovell Road Oakley,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,outline planning permission,,52.166758,-0.514925,0.84,14,14,2017-09-30,,Includes demolition of 1 existing dwelling.. Demolition of existing buildings.  Replacement office building and the erection of 15 dwelling houses.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,14/02613/FUL,16 Bunyan Road Kempston,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,52.11816,-0.494311,0.03,7,7,2017-09-30,,. Demolition of existing building and erection of new building comprising 7 flats.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,14/02684/MAF,139 to 145 Tavistock Street Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,50.022659,-6.881853,0.09,13,13,2017-09-30,,Note that permission is due to expire 19/01/18.. Demolition of buildings for the redevelopment of site for 13 new residential dwellings.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,14/02875/FUL,30 The Broadway Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,52.139569,-0.467871,0.02,7,7,2017-09-30,,Note that permission is due to expire 28/01/18.. Change of use of nightclub to retail unit (A1) at ground floor and residential use (C3) on first and existing front section on second floor to create a total of 8 flats together with new second floor extension (including 1 existing flat).,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,14/02912/CPNJ,West One 63 to 67 Bromham Road Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,,not permissioned,,,52.140012,-0.477763,0.12,12,12,2017-09-30,,Prior Notification submitted for change of use however approval was not required as confirmed on 15/01/15.  This is not a planning application because it relates to development that is already permitted by Government Regulation.  Note: Prior Notification has not lapsed.. Change of use from B1 (offices) to C3 (dwelling houses).,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,15/00482/MAR,Area J1 Bedford Road Wixams,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,,permissioned,reserved matters approval,,52.087536,-0.459524,1.38,43,43,2017-09-30,,. Development of parcel J1 for 43 dwellings consisting of 6 two bed houses 31 three bed houses and 6 four bed houses including associated parking and external works pursuant to outline approval 99/01645/OUT.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,15/00512/FUL,College Farm Church Road Keysoe,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,52.241925,-0.433576,0.32,8,8,2017-09-30,,. Conversion of barns to provide 8 dwellings.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,15/00541/FUL,Nisa Local North Drive Shortstown,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,52.111137,-0.432833,0.16,4,4,2017-09-30,,. Change of use of part of Post Office and shop to residential (C3) and formation of 5 residential units including external alterations (4 dwellings still to be completed).,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,15/01527/CPNO,Chaddesley House 12 Lime Street Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,,,not permissioned,,,52.137796,-0.467668,0.1,12,12,2017-09-30,,Prior Notification submitted for change of use however approval was not required as confirmed on 19/08/15.  This is not a planning application because it relates to development that is already permitted by Government Regulation.. Change of use from B1 (offices) to C3 (dwelling houses).,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,15/01555/MAF,18 to 20 St Peters Street Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,52.139219,-0.465135,0.08,14,14,2017-09-30,,. Refurbishment of ground floor restaurant and bar change of use and extension of first and second floors to residential to provide 6 one bedroom flats and 8 two bedroom flats.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,15/02315/MAF,Land at Lurke Street and St Cuthberts Street Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,mixed ownership,permissioned,full planning permission,,52.138388,-0.464156,0.17,49,49,2017-09-30,,. Demolition of boundary walls and erection of 5 storey building and a 3 storey building comprising 49 residential apartments.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
2018-05-22,2017-09-30,local-authority-eng:BDF,15/02985/M73,Melbourne House 3 Kingsway Bedford,http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,yes,not owned by a public authority,permissioned,full planning permission,,52.131155,-0.467955,0.17,119,119,2017-09-30,,Planning application 12/01039/MAF granted approval for 90 residential units and was subsequently amended (15/02985/M73) to provide an additional 29 apartments.. Change of use from offices to residential and new residential development to provide 119 dwellings.,0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,Bedford Borough Council
