resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2018-05-22,2017-12-18,local-authority-eng:TRF,1501,"Simpsons Food Factory, Stretford Road, M41 9WH",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,permissioned,full planning permission,,53.446622,-2.329392,0.78,,,2017-12-18,,. Outline application for demolition of existing factory buildings followed by erection of two to three storey residential development (up to 58 units) with access onto Stretford Road and the provision of a turning area on Link Avenue. Approval sought for access with all other matters reserved.,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1503,"Stretford Memorial Hospital, 226 Seymour Grove, Stretford, M16 0DU",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,not permissioned,,,53.452801,-2.274386,0.75,,,2017-12-18,,. Site could be a potential housing site for a minimum of 36 units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1530,"Former Mosedales Brickworks, 4 Ends Lane, Flixton",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,not permissioned,,,53.439729,-2.39142,0.7,,,2017-12-18,,. Site is included in the Draft Allocations plan as a potential housing site for a minimum of 27 units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1552,"Higher Road Depot and Adjoining site, Urmston",https://mappinggm.org.uk/gmodin,yes,owned by a public authority,not permissioned,,,53.448698,-2.348259,0.58,,,2017-12-18,,. Site is included in the Draft Allocations plan as a potential housing site for a minimum of 22 units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1568,"Wharf Road, Altrincham",https://mappinggm.org.uk/gmodin,yes,owned by a public authority,not permissioned,,,53.398237,-2.351065,0.22,,,2017-12-18,,. Site could be a potential housing site for a minimum of 11 units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1582,"Regent Road/New Street, Altrincham",https://mappinggm.org.uk/gmodin,yes,owned by a public authority,not permissioned,,,53.385217,-2.352807,0.42,,,2017-12-18,,. Site is included in the Adopted Altrincham Business Neighbourhood Plan as a potential housing site for a minimum of 21 units.,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1585,"Oakfield Road/Balmoral Road, Altrincham",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,not permissioned,,,53.386796,-2.344476,0.85,,,2017-12-18,,. Site is included in the Adopted Altrincham Business Neighbourhood Plan as a potential housing site for a minimum of 43 units.,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1586,"Mayors Road/Manors Road, Altrincham",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,not permissioned,,,53.385679,-2.345324,0.35,,,2017-12-18,,. Site is included in the Adopted Altrincham Business Neighbourhood Plan as a potential housing site for a minimum of 17 units.,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1601-1,"Site of Former MKM House, Warwick Road, Stretford, M16 0XX",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,permissioned,full planning permission,,53.460349,-2.287086,0.11,,,2017-12-18,,". Erection of a 12 storey building with basement car parking (44 spaces), comprising a total of 89 residential apartments (Class C3)",a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1601-3,"City Point, 701 Chester road, Stretford, M32 0RW",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,permissioned,other,,53.460849,-2.288143,0.15,,,2017-12-18,,. Change of use of existing office building from office (Use Class B1(a) ) to residential (Use Class C3) to create 35 no. apartments,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1601-4,"86 Talbot Road, Stretford",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,permissioned,full planning permission,,53.46012,-2.285006,0.3,,,2017-12-18,,". Erection of a 10 storey block of 90 apartments (comprising of 27no 1 bedroom, 54no 2 bedroom and 9no 3 bedroom)",a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1607,"Former Bakemark UK, Skerton Road, Old Trafford",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,not permissioned,,,53.459982,-2.278468,2.51,,,2017-12-18,,. Site is included in the Draft Allocations plan as a potential housing site for a minimum of 125 units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1608,"Former Boat Yard, Edge Lane, Stretford",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,permissioned,full planning permission,,53.446518,-2.304217,0.21,,,2017-12-18,,". Erection of one four storey building and one part three, part two storey building with undercroft car parking to provide 28 no. dwellings, comprising 5 no. one bedroom apartments and 23 no. two bedroom apartments",a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1623,"289 Hale Road, Halebarns",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,not permissioned,,,53.372356,-2.316824,0.87,,,2017-12-18,,. Site is included in the Draft Allocations plan as a potential housing site for a minimum of 31 units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1639,"Former Red Brook Public House, Oak Road, Partington",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,not permissioned,,,53.411336,-2.434922,0.3,,,2017-12-18,,. Site could be a potential housing site for a minimum of 14 units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1677,"Land South of Lostock Road Roundabout, Lostock, Stretford",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,not permissioned,,,53.457573,-2.337729,0.38,,,2017-12-18,,. Site could be a potential housing site for a minimum of 15 units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1688,"Fomer Royal Canal Works, South of Edge Lane, Stretford, M32 8",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,permissioned,outline planning permission,,53.443501,-2.306288,0.76,,,2017-12-18,,. Outline planning application (including details of access) for redevelopment of site to provide up to 31 no. residential units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1696,"Land at Oakfield Road (Altair) Moss Lane, Altrincham",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,permissioned,outline planning permission,,53.387159,-2.346584,2.5,,,2017-12-18,,. Demolition of existing buildings and erection of a mixed-use development including residential for a minimum of 150 units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1713,"Moss Vale Crescent, Lostock, Stretford",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,not permissioned,,,53.456127,-2.337462,0.37,,,2017-12-18,,. Site could be a potential housing site for a minimum of 14 units,a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
2018-05-22,2017-12-18,local-authority-eng:TRF,1848-2,"Pomona Docks II, Pomona Stand, Old Trafford",https://mappinggm.org.uk/gmodin,yes,not owned by a public authority,permissioned,full planning permission,,53.466234,-2.276687,1.62,,,2017-12-18,,". Erection of residential development comprising 5 blocks (varying from 8 to 16 storeys height) to provide 546 apartments with ancillary car parking, landscaping and amenity areas.",a521f3ce21689423001a5b7739a1a3f1f05ac746bf1819f875a4574513f5ebb5,Trafford Metropolitan Borough Council,E08000009
