resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2016-06-22,local-authority-eng:SEL,Barlby-1,,,,not owned by a public authority,not permissioned,,,53.793074,-1.040907,15.85,186,186,2016-06-22,,Entire site lies within flood zone 2 and 3 and is an area benefiting from flood defences. Possible ground contamination from existing factory.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Brotherton-2,,,,not owned by a public authority,not permissioned,,,53.729223,-1.274013,1.6,43,43,2016-06-22,,The northern to the southern boundary on the western side of the site lies within flood zone 2. Electricity Pylons cross the site.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Brotherton-8,,,,not owned by a public authority,permissioned,,,53.726351,-1.270288,0.36,13,13,2016-06-22,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Byram-7,,,,owned by a public authority,permissioned,,,53.722618,-1.258062,0.13,5,5,2016-06-22,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Carlton-6,,,,not owned by a public authority,permissioned,,,53.709346,-1.020798,0.16,7,7,2016-06-22,,Whole site is in a groundwater protection zone 3,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Cawood-9,,,,not owned by a public authority,permissioned,,,53.83262,-1.131386,0.09,5,5,2016-06-22,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Eggborough-21,,,,owned by a public authority,permissioned,,,53.706159,-1.155959,0.17,5,5,2016-06-22,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Hambleton-8,,,,not owned by a public authority,permissioned,,,53.771115,-1.16197,0.28,5,5,2016-06-22,,Possible ground contamination from farm buildings on the eastern half of the site.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,SMilford-11,,,,not owned by a public authority,permissioned,,,53.775691,-1.248933,0.18,8,8,2016-06-22,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,SMilford-29,,,,not owned by a public authority,permissioned,,,53.772006,-1.246085,0.39,14,14,2016-06-22,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-10,,,,not owned by a public authority,not permissioned,,,53.774769,-1.080443,0.38,15,15,2016-06-22,,Entire site lies within flood zone 2 and is an area benefiting from flood defences.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-12,,,,owned by a public authority,not permissioned,,,53.781503,-1.067927,0.46,18,18,2016-06-22,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-13,,,,owned by a public authority,not permissioned,,,53.779444,-1.06902,0.95,38,38,2016-06-22,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible ground contamination for the northern half of the site from former rail works.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-14,,,,not owned by a public authority,not permissioned,,,53.787789,-1.069397,0.34,14,14,2016-06-22,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-2,,,,not owned by a public authority,not permissioned,,,53.774571,-1.067641,6,300,300,2016-06-22,,"Sites lies within the inner area of a health and safety executive consultation zone, however this restraint is planned to be removed by the promoter as part of the redevelopment of the site. Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Sites lies within a health and safety executive consultation zone, however this restraint is planned to be removed by the promoter as part of the redevelopment of the site. Possible ground contamination for the northern half of the site from the former chemical works",e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-25,,,,not owned by a public authority,permissioned,,,53.789503,-1.069116,7.43,301,301,2016-06-22,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible areas of ground contamination on the northern half of the site,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-27,,,,not owned by a public authority,permissioned,,,53.787196,-1.06944,0.06,6,6,2016-06-22,,Entire site lies within flood zones 2 and 3.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-3,,,,not owned by a public authority,not permissioned,,,53.777263,-1.063651,0.75,30,30,2016-06-22,,Most of site within health and safety executive consultation zone and edge of site 50m away from a health and safety executive inner zone. Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible areas of contaminated land within the site from works buildings. Most of site within health and safety executive consultation zone.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-31,,,,not owned by a public authority,not permissioned,,,53.781637,-1.059683,0.14,14,14,2016-06-22,,Entire site lies within flood zones 2 and 3 and is benefiting from flood defences. Possible ground contamination on site from former factory.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-32,,,,not owned by a public authority,permissioned,,,53.784311,-1.063737,0.17,13,13,2016-06-22,,Entire site lies within flood zone 2 whilst the top half other site also lies within flood zone 3.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-51,,,,not owned by a public authority,permissioned,,,53.781073,-1.082111,0.4,16,16,2016-06-22,,Listed building in the centre of the site. Floodzone 3 on the entire site. Listed building in the centre of the site,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-53,,,,not owned by a public authority,permissioned,,,53.782491,-1.074705,0.23,9,9,2016-06-22,,Floodzone 2 on the entire site. Areas of possible ground contamination from the former Tiles Warehouse and Tyre Depot,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-54,,,,not owned by a public authority,permissioned,,,53.780748,-1.056425,7.53,305,305,2016-06-22,,Floodzones 2&3 on the entire site. Areas of possible ground contamination from the former factory,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-60,,,,owned by a public authority,not permissioned,,,53.777902,-1.066034,0.64,32,32,2016-06-22,,"Sites lies within the inner area of a health and safety executive consultation zone, however this restraint is planned to be removed by the promoter as part of the redevelopment of the site. Area benefitting from flood defences. Floodzone 3 on the majority of the site, apart from the southwest corner, which is in floodzone 2. Areas of possible ground contamination from former uses",e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-61,,,,,not permissioned,,,53.778781,-1.065757,0.63,32,32,2016-06-22,,Area benefitting from flood defences. Floodzone 3 on the entire site. Areas of possible ground contamination from former uses.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-62,,,,not owned by a public authority,not permissioned,,,53.779807,-1.07056,2.29,103,103,2016-06-22,,"Area benefitting from flood defences. Floodzone 3 on the majority of the site, remainder is in floodzone 2. Areas of possible ground contamination from former uses",e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-65,,,,not owned by a public authority,not permissioned,,,53.782845,-1.061356,0.41,21,21,2016-06-22,,Area benefitting from flood defences. Floodzone 2 on the entire site. Areas of possible ground contamination from former uses. Two listed buildings on the northern edge of the site.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-66,,,,not owned by a public authority,not permissioned,,,53.780417,-1.053139,5.44,218,218,2016-06-22,,Area benefitting from flood defences. Floodzone 3 on the entire site. Areas of possible ground contamination from former uses,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Selby-9,,,,not owned by a public authority,permissioned,,,53.785624,-1.0524,42.71,863,863,2016-06-22,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible ground contamination from existing works,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Tadcaster-10,,,,not owned by a public authority,permissioned,,,53.887894,-1.258319,0.22,7,7,2016-06-22,,Whole of site is in a groundwater source protection zone 3,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Tadcaster-21,,,,not owned by a public authority,permissioned,,,53.887647,-1.257639,0.15,8,8,2016-06-22,,Whole of site is in a groundwater source protection zone 2,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Tadcaster-5,,,,owned by a public authority,not permissioned,,,53.883092,-1.272704,0.36,11,11,2016-06-22,,Whole of site is in a groundwater source protection zone 3,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,ThorpeW-15,,,,not owned by a public authority,permissioned,,,53.778424,-1.125722,0.32,6,6,2016-06-22,,Site has a scheduled ancient monument on its eastern edge. All but northern boundary of site within flood zone 2. South eastern boundary lies with flood zone 3 and is also benefiting from flood defences. Site is in a groundwater source protection zone 3. Listed building on site.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,ThorpeW-8,,,,owned by a public authority,not permissioned,,,53.773359,-1.125099,0.48,14,14,2016-06-22,,Whole of site is in a groundwater source protection zone 3,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
2018-05-22,2016-06-22,local-authority-eng:SEL,Ulleskelf-11,,,,not owned by a public authority,permissioned,,,53.833622,-1.208709,3.14,39,39,2016-06-22,,Areas of floodzone 2 on the western edges of the site.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834,Selby District Council
