resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-08-04,local-authority-eng:WOC,P13D0119,55 London Road,https://www.worcester.gov.uk/documents/10499/8862850/55+London+Road+-+Site+Plan.pdf/608a1560-2799-9440-961d-b077ef659640,,not owned by a public authority,permissioned,full planning permission,,52.186289,-2.213709,0.06,5,5,2017-08-04,,,6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570,Worcester City Council
2018-05-22,2017-08-04,local-authority-eng:WOC,P15A0421,Land Adjacent to 2 Northfield Street,https://www.worcester.gov.uk/documents/10499/8862850/Land+Adjacent+to+2+Northfield+Street+-+Site+Plan.pdf/c3e351c7-a08e-935f-c4b2-6456aeeb9543,,not owned by a public authority,permissioned,full planning permission,,52.198356,-2.221152,0.03,2,2,2017-08-04,,,6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570,Worcester City Council
2018-05-22,2017-08-04,local-authority-eng:WOC,P15C0371,"The Ice House, Bromyard Road",https://www.worcester.gov.uk/documents/10499/8862850/The+Ice+House%2C+Bromyard+Road+-+Site+Plan.pdf/0904d835-9eea-18a9-7d8c-afda9927c33b,,not owned by a public authority,permissioned,full planning permission,,52.186742,-2.25131,0.45,30,30,2017-08-04,,,6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570,Worcester City Council
2018-05-22,2017-08-04,local-authority-eng:WOC,P15D0054,"Former History Centre, Trinity House",https://www.worcester.gov.uk/documents/10499/8862850/Former+History+Centre+%2C+Trinity+House+-+Site+Plan.pdf/72525667-59e7-d246-2694-85ac44e4de16,,not owned by a public authority,permissioned,full planning permission,,52.193468,-2.21984,0.05,5,5,2017-08-04,,,6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570,Worcester City Council
2018-05-22,2017-08-04,local-authority-eng:WOC,P15D0331,Former Worcester Fire Station,https://www.worcester.gov.uk/documents/10499/8862850/Former+Worcester+Fire+Station+-+Site+Plan.pdf/e08a6772-8c43-8f8a-42b3-c3b741ffd3cc,,not owned by a public authority,permissioned,full planning permission,,52.190562,-2.221496,0.16,10,10,2017-08-04,,,6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570,Worcester City Council
2018-05-22,2017-08-04,local-authority-eng:WOC,P15D0493,Former Royal Porcelain Works,https://www.worcester.gov.uk/documents/10499/8862850/Former+Royal+Porcelain+Works+-+Site+Plan.pdf/c7f7f039-2b3f-4558-8b6f-b3d61d2add63,,not owned by a public authority,permissioned,full planning permission,,52.186697,-2.219158,0.2,10,10,2017-08-04,,,6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570,Worcester City Council
2018-05-22,2017-08-04,local-authority-eng:WOC,P15K0271,Rear of 18 St Johns,https://www.worcester.gov.uk/documents/10499/8862850/Rear+of+18+St+Johns+-+Site+Plan.pdf/237240b7-322d-cc40-da0b-adc5de38d9d8,,not owned by a public authority,permissioned,full planning permission,,52.188851,-2.234508,0.11,11,11,2017-08-04,,,6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570,Worcester City Council
2018-05-22,2017-08-04,local-authority-eng:WOC,PRA14D11,"Park View House, 13 Wylds Lane",https://www.worcester.gov.uk/documents/10499/8862850/Park+View+House%2C+13+Wylds+Lane+-+Site+Plan.pdf/cc33e57a-627d-9bab-8248-30065d23168b,,not owned by a public authority,permissioned,full planning permission,,52.187489,-2.21612,0.03,5,5,2017-08-04,,,6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570,Worcester City Council
2018-05-22,2017-08-04,local-authority-eng:WOC,SWDP43/19,"Blackpole Road, Western Power Distribution Depot",https://www.worcester.gov.uk/documents/10499/8862850/Western+Power+Distribution+Power+Depot+-+Site+Plan.pdf/3ec890d6-a69d-eec6-931d-b190eaf3bcbb,,not owned by a public authority,not permissioned,,,52.208674,-2.199564,2.58,40,40,2017-08-04,,,6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570,Worcester City Council
2018-05-22,2017-08-04,local-authority-eng:WOC,SWDP43/3,Ribble Close & Gas Holder Site,https://www.worcester.gov.uk/documents/10499/8862850/Ribble+Close+-+Site+Plan.pdf/126aa937-08db-5039-7615-3f985f234844,,not owned by a public authority,not permissioned,,,52.190268,-2.203305,1.2,40,40,2017-08-04,,,6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570,Worcester City Council
