resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-09-01,local-authority-eng:SED,BF031,"BuryStEdmundsGardenCentre, BuryStEdmunds",http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF033&StartZoom=500,yes,not owned by a public authority,not permissioned,,,52.235426,0.729252,1.37,30,30,2017-09-01,,"""VISION 2031 REF BV10A"". ""Brownfield - garden centre"". LINK TO VISION 2031",60b8ac462544709005df52aa085f15baad4cbba799e64dcd6c763eed05a5fb2d,St Edmundsbury Borough Council
2018-05-22,2017-09-01,local-authority-eng:SED,BF032,"GaragesAndBusDepot, CottonLane, BuryStEdmunds",http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF034&StartZoom=500,yes,not owned by a public authority,not permissioned,,,52.24697,0.719236,0.65,50,50,2017-09-01,,"""SE/12/1468/FUL Partial COU showroom""
""VISION 2031 BV10h"". ""Brownfield - bus depot and car repairs/ dealership"". LINK TO VISION 2031",60b8ac462544709005df52aa085f15baad4cbba799e64dcd6c763eed05a5fb2d,St Edmundsbury Borough Council
2018-05-22,2017-09-01,local-authority-eng:SED,BF033,"HospitalSite, HospitalRoad, BuryStEdmunds",http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF035&StartZoom=500,yes,not owned by a public authority,not permissioned,,,52.24187,0.702883,1.59,45,45,2017-09-01,,"""VISION 2031 BV10c"". ""Brownfield - hospital"". LINK TO VISION 2031",60b8ac462544709005df52aa085f15baad4cbba799e64dcd6c763eed05a5fb2d,St Edmundsbury Borough Council
2018-05-22,2017-09-01,local-authority-eng:SED,BF035,"LandAtRamMeadow, BuryStEdmunds",http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF036&StartZoom=500,yes,owned by a public authority,not permissioned,,,52.248864,0.720978,0.98,84,84,2017-09-01,,"""VISION 2031 BV11""
""SHLAA allocation Mixed use"". ""Mixed - carpark, meadow and football ground"". LINK TO VISION 2031",60b8ac462544709005df52aa085f15baad4cbba799e64dcd6c763eed05a5fb2d,St Edmundsbury Borough Council
2018-05-22,2017-09-01,local-authority-eng:SED,BF037,"SchoolYard, BuryStEdmunds",http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF037&StartZoom=500,yes,mixed ownership,not permissioned,other,,52.246705,0.709667,0.28,32,32,2017-09-01,,"""Planning permission SE/04/2197/P approved and lapsed."" 
""VISION 2031 BV10f"". ""Brownfield  - auctioneers and car park"". LINK TO VISION 2031",60b8ac462544709005df52aa085f15baad4cbba799e64dcd6c763eed05a5fb2d,St Edmundsbury Borough Council
2018-05-22,2017-09-01,local-authority-eng:SED,BF039,"StationHill, BuryStEdmunds",http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF039&StartZoom=500,yes,not owned by a public authority,pending decision,,,52.252589,0.712297,1.41,300,300,2017-09-01,,"""Partial - DC/15/1520/FUL 14 apartments and 28 dwellings; pending""
""VISION 2031 BV8"". ""Brownfield - underused railway sidings and vacant land"". LINK TO VISION 2031",60b8ac462544709005df52aa085f15baad4cbba799e64dcd6c763eed05a5fb2d,St Edmundsbury Borough Council
2018-05-22,2017-09-01,local-authority-eng:SED,BF040,"TayfenRoad, BuryStEdmunds",http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF040&StartZoom=500,yes,mixed ownership,pending decision,,,52.251035,0.709067,2.2,100,100,2017-09-01,,"""DC/15/0689/OUT 215 dwellings and 60 bed care home; pending""
""VISION 2031 BV9"". ""Brownfield - commercial/ vacant uses and decommissioned gas holder"". LINK TO VISION 2031",60b8ac462544709005df52aa085f15baad4cbba799e64dcd6c763eed05a5fb2d,St Edmundsbury Borough Council
2018-05-22,2017-09-01,local-authority-eng:SED,BF041,"WeymedSite, BuryStEdmunds",http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF041&StartZoom=500,yes,not owned by a public authority,permissioned,full planning permission,,52.241827,0.719229,0.37,14,14,2017-09-01,,"""SE/12/0451/FULCA - 15 dwellings approved 19/03/13 - lapsed""
""DC/17/1645/CLE submitted to determine lawful commencement of development - granted""
""VISION 2031 BV10e"". ""Brownfield - vacant County council offices"". LINK TO VISION 2031",60b8ac462544709005df52aa085f15baad4cbba799e64dcd6c763eed05a5fb2d,St Edmundsbury Borough Council
2018-05-22,2017-09-01,local-authority-eng:SED,BF042,"AttertonAndEllisSite, Haverhill ",http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF042&StartZoom=500,yes,not owned by a public authority,not permissioned,,,52.077381,0.446935,0.4,39,39,2017-09-01,,"""SE/06/1504 conversion of mill to 3 dwellings, erection 31 flats and 5 houses approved 30/04/10 - planning application lapsed"". ""Brownfield - engineering works"". LINK TO PLANNING APPLICATION",60b8ac462544709005df52aa085f15baad4cbba799e64dcd6c763eed05a5fb2d,St Edmundsbury Borough Council
2018-05-22,2017-09-01,local-authority-eng:SED,BF044,"FormerGasworks, WithersfieldRoad, Haverhill",http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF044&StartZoom=500,yes,not owned by a public authority,not permissioned,,,52.087256,0.433812,0.25,10,10,2017-09-01,,"""site remediation application approved""
""VISION 2031 HV6a"". ""Brownfield - gasworks"". LINK TO VISION 2031",60b8ac462544709005df52aa085f15baad4cbba799e64dcd6c763eed05a5fb2d,St Edmundsbury Borough Council
