resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-11-28,local-authority-eng:HRW,17150151,"Waxwell Lane, car park, Pinner",https://data.london.gov.uk/dataset/brownfield-land-register,yes,owned by a public authority,not permissioned,,,51.595819,-0.383776,0.349,34,34,2017-11-28,,. Building a Better Harrow Regeneration site: Waxwell Lane car park in Pinner has been identified as a potential development project as part of Harrow’s ‘build-to-rent’ programme.,de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
2018-05-22,2017-11-28,local-authority-eng:HRW,17150212,"Travis Perkins, Palmerston Road",https://data.london.gov.uk/dataset/brownfield-land-register,yes,not owned by a public authority,not permissioned,,,51.593556,-0.332509,0.257,68,68,2017-11-28,,". Part of allocated site AAP06. Suitable for mixed use, perhaps 60% residential and 40% employment use.",de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
2018-05-22,2017-11-28,local-authority-eng:HRW,AAP Site 13,"Greenhill Way, Car Park South",https://data.london.gov.uk/dataset/brownfield-land-register,yes,owned by a public authority,not permissioned,,,51.583278,-0.332832,0.89,90,90,2017-11-28,,. Allocated site which is designated for mixed use in the Harrow and Wealdstone Area Action Plan. The council has already completed a comprehensive feasibility study which considered a range of options,de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
2018-05-22,2017-11-28,local-authority-eng:HRW,AAP Site 17,"College Road, 15-29 (Phase 2), adjacent Harrow Square redevelopment site",https://data.london.gov.uk/dataset/brownfield-land-register,yes,,not permissioned,,,51.579832,-0.335309,0.09,94,94,2017-11-28,,The net total excludes 26 units granted through Pri. Remainder of AAP Allocated Site 17. Around 120 units in total.,de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
2018-05-22,2017-11-28,local-authority-eng:HRW,AAP Site 7,"Christchurch Avenue, Harrow Leisure Centre & former Driving Centre site",https://data.london.gov.uk/dataset/brownfield-land-register,yes,owned by a public authority,not permissioned,,,51.592452,-0.32563,5.762,180,180,2017-11-28,,"Site known as Byron Quarter. Allocated site for mixed use development, including reprovision of leisure centre, bowls facilities, Harrow School of Gymnastics, car parking and residential.",de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
2018-05-22,2017-11-28,local-authority-eng:HRW,AAP Site 9,"Station Road, Civic Centre",https://data.london.gov.uk/dataset/brownfield-land-register,yes,owned by a public authority,not permissioned,,,51.589667,-0.33439,4.676,250,250,2017-11-28,,"Site known as Poets' Corner. Allocated site for a residential led, mixed use urban quarter. The project involves demolishing all of the existing buildings and delivering about 850 new homes across a range of tenures (including at",de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
2018-05-22,2017-11-28,local-authority-eng:HRW,P/0026/15,"High St, Marlborough House, 159, Wealdstone",https://data.london.gov.uk/dataset/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.598812,-0.337784,0.157,25,25,2017-11-28,,. Conversion of offices (Class B1a) to 25 self-contained flats (Class C3) (PRIOR APPROVAL),de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
2018-05-22,2017-11-28,local-authority-eng:HRW,P/0120/17,"Canning Road, 1, Premier House, Wealdstone",https://data.london.gov.uk/dataset/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.594291,-0.33463,0.241,9,9,2017-11-28,,. Creation of a new fifth floor to accommodate nine additional flats with associated  external alterations,de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
2018-05-22,2017-11-28,local-authority-eng:HRW,P/0133/17,"High Street, 29-45, Middlesex House, Floors 1-7, Edgware",https://data.london.gov.uk/dataset/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.609133,-0.278319,0.3,71,71,2017-11-28,,. Conversion of offices (Class B1a) on first to seventh floors to 71 self-contained flats (Class C3) (PRIOR APPROVAL),de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
2018-05-22,2017-11-28,local-authority-eng:HRW,P/0291/16,"Gayton Road, Sonia Court, Gayton Road Car Park & Former Library Site, Har",https://data.london.gov.uk/dataset/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.579253,-0.331716,1.29,346,346,2017-11-28,,". Redevelopment comprising the demolition of the existing buildings on site and the erection of 355 flats between five buildings in configurations of 5, 6, 8, 9 and 11 storeys with 477sq. metres commerc",de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
2018-05-22,2017-11-28,local-authority-eng:HRW,P/0312/16,"College Road, 88-98, 4th floor, Harrow",https://data.london.gov.uk/dataset/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.580337,-0.33883,0.104,8,8,2017-11-28,,. Addition of fourth floor to provide eight flats; external alterations to existing building,de3918b3af88df0eebce7fbb3f8bc36f571f59fda90470f9b1e8bee3145f8ca0,London Borough of Harrow
